match_id,team,passer,recipient,weight
3857255,Spain,Pablo Martín Páez Gavira,Álvaro Borja Morata Martín,1
3857255,Spain,Álvaro Borja Morata Martín,César Azpilicueta Tanco,2
3857255,Spain,Álvaro Borja Morata Martín,Daniel Olmo Carvajal,1
3857255,Spain,Álvaro Borja Morata Martín,Nicholas Williams Arthuer,2
3857255,Spain,Álvaro Borja Morata Martín,Pau Francisco Torres,2
3857255,Spain,Álvaro Borja Morata Martín,Pedro González López,2
3857255,Spain,Álvaro Borja Morata Martín,Rodrigo Hernández Cascante,2
3857255,Spain,Daniel Carvajal Ramos,Daniel Olmo Carvajal,5
3857255,Spain,Daniel Carvajal Ramos,Ferrán Torres García,8
3857255,Spain,Daniel Carvajal Ramos,Marco Asensio Willemsen,9
3857255,Spain,Daniel Carvajal Ramos,Pablo Martín Páez Gavira,2
3857255,Spain,Daniel Carvajal Ramos,Pau Francisco Torres,11
3857255,Spain,Daniel Carvajal Ramos,Rodrigo Hernández Cascante,19
3857255,Spain,Daniel Carvajal Ramos,Sergio Busquets i Burgos,2
3857255,Spain,Daniel Carvajal Ramos,Álvaro Borja Morata Martín,1
3857255,Spain,Ferrán Torres García,Daniel Carvajal Ramos,6
3857255,Spain,Ferrán Torres García,Daniel Olmo Carvajal,5
3857255,Spain,Ferrán Torres García,Jordi Alba Ramos,1
3857255,Spain,Ferrán Torres García,Pedro González López,1
3857256,Serbia,Aleksandar Mitrović,Andrija Živković,3
3857256,Serbia,Aleksandar Mitrović,Dušan Tadić,3
3857256,Serbia,Aleksandar Mitrović,Dušan Vlahović,1
3857256,Serbia,Aleksandar Mitrović,Filip Kostić,4
3857256,Serbia,Aleksandar Mitrović,Saša Lukić,2
3857256,Serbia,Aleksandar Mitrović,Sergej Milinković-Savić,2
3857256,Serbia,Aleksandar Mitrović,Strahinja Pavlović,2
3857256,Serbia,Andrija Živković,Dušan Tadić,1
3857256,Serbia,Andrija Živković,Dušan Vlahović,1
3857256,Serbia,Andrija Živković,Milos Veljkovic,3
3857256,Serbia,Andrija Živković,Nemanja Maksimović,1
3857256,Serbia,Andrija Živković,Nikola Milenković,9
3857256,Serbia,Andrija Živković,Saša Lukić,3
3857256,Serbia,Andrija Živković,Sergej Milinković-Savić,2
3857256,Serbia,Andrija Živković,Vanja Milinković Savić,1
3857256,Serbia,Dušan Tadić,Aleksandar Mitrović,5
3857256,Serbia,Dušan Tadić,Andrija Živković,2
3857256,Serbia,Dušan Tadić,Filip Kostić,6
3857256,Serbia,Dušan Tadić,Nemanja Maksimović,1
3857256,Serbia,Dušan Tadić,Nikola Milenković,2
3857256,Serbia,Dušan Tadić,Saša Lukić,5
3857256,Serbia,Dušan Tadić,Sergej Milinković-Savić,3
3857256,Serbia,Dušan Tadić,Strahinja Pavlović,3
3857256,Serbia,Dušan Tadić,Vanja Milinković Savić,1
3857256,Serbia,Dušan Vlahović,Aleksandar Mitrović,2
3857256,Serbia,Dušan Vlahović,Nikola Milenković,1
3857256,Serbia,Filip Kostić,Dušan Tadić,9
3857256,Serbia,Filip Kostić,Dušan Vlahović,3
3857256,Serbia,Filip Kostić,Luka Jović,2
3857256,Serbia,Filip Kostić,Milos Veljkovic,2
3857256,Serbia,Filip Kostić,Nikola Milenković,1
3857256,Serbia,Filip Kostić,Sergej Milinković-Savić,2
3857256,Serbia,Filip Kostić,Strahinja Pavlović,15
3857256,Serbia,Filip Kostić,Vanja Milinković Savić,1
3857256,Serbia,Saša Lukić,Aleksandar Mitrović,1
3857256,Serbia,Saša Lukić,Andrija Živković,6
3857256,Serbia,Saša Lukić,Dušan Vlahović,1
3857256,Serbia,Saša Lukić,Filip Kostić,3
3857256,Serbia,Saša Lukić,Filip Đuričić,1
3857256,Serbia,Saša Lukić,Luka Jović,1
3857256,Serbia,Saša Lukić,Milos Veljkovic,3
3857256,Serbia,Saša Lukić,Nemanja Gudelj,1
3857256,Serbia,Saša Lukić,Nemanja Maksimović,3
3857256,Serbia,Saša Lukić,Nemanja Radonjić,2
3857256,Serbia,Saša Lukić,Nikola Milenković,12
3857256,Serbia,Saša Lukić,Sergej Milinković-Savić,4
3857256,Serbia,Saša Lukić,Strahinja Pavlović,12
3857256,Serbia,Saša Lukić,Vanja Milinković Savić,3
3857256,Serbia,Sergej Milinković-Savić,Aleksandar Mitrović,1
3857256,Serbia,Sergej Milinković-Savić,Andrija Živković,1
3857256,Serbia,Sergej Milinković-Savić,Dušan Tadić,3
3857256,Serbia,Sergej Milinković-Savić,Dušan Vlahović,2
3857256,Serbia,Sergej Milinković-Savić,Filip Kostić,3
3857256,Serbia,Sergej Milinković-Savić,Luka Jović,2
3857256,Serbia,Sergej Milinković-Savić,Milos Veljkovic,1
3857256,Serbia,Sergej Milinković-Savić,Nemanja Gudelj,1
3857256,Serbia,Sergej Milinković-Savić,Nikola Milenković,1
3857256,Serbia,Sergej Milinković-Savić,Saša Lukić,5
3857256,Serbia,Sergej Milinković-Savić,Strahinja Pavlović,6
3857256,Serbia,Strahinja Pavlović,Aleksandar Mitrović,7
3857256,Serbia,Strahinja Pavlović,Andrija Živković,1
3857256,Serbia,Strahinja Pavlović,Dušan Tadić,10
3857256,Serbia,Strahinja Pavlović,Dušan Vlahović,2
3857256,Serbia,Strahinja Pavlović,Filip Kostić,11
3857256,Serbia,Strahinja Pavlović,Luka Jović,4
3857256,Serbia,Strahinja Pavlović,Milos Veljkovic,7
3857256,Serbia,Strahinja Pavlović,Nemanja Gudelj,2
3857256,Serbia,Strahinja Pavlović,Nemanja Maksimović,1
3857256,Serbia,Strahinja Pavlović,Nikola Milenković,1
3857256,Serbia,Strahinja Pavlović,Saša Lukić,10
3857256,Serbia,Strahinja Pavlović,Sergej Milinković-Savić,5
3857256,Serbia,Strahinja Pavlović,Vanja Milinković Savić,5
3857256,Serbia,Milos Veljkovic,Aleksandar Mitrović,2
3857256,Serbia,Milos Veljkovic,Andrija Živković,1
3857256,Serbia,Milos Veljkovic,Dušan Tadić,1
3857256,Serbia,Milos Veljkovic,Filip Kostić,2
3857256,Serbia,Milos Veljkovic,Nikola Milenković,8
3857256,Serbia,Milos Veljkovic,Saša Lukić,5
3857256,Serbia,Milos Veljkovic,Sergej Milinković-Savić,1
3857256,Serbia,Milos Veljkovic,Strahinja Pavlović,4
3857256,Serbia,Milos Veljkovic,Vanja Milinković Savić,5
3857256,Serbia,Nemanja Maksimović,Andrija Živković,1
3857256,Serbia,Nemanja Maksimović,Dušan Tadić,1
3857256,Serbia,Nemanja Maksimović,Filip Đuričić,1
3857256,Serbia,Nemanja Maksimović,Luka Jović,1
3857256,Serbia,Nemanja Maksimović,Nemanja Gudelj,2
3857256,Serbia,Nemanja Maksimović,Nemanja Radonjić,3
3857256,Serbia,Nemanja Maksimović,Nikola Milenković,6
3857256,Serbia,Nemanja Maksimović,Strahinja Pavlović,2
3857256,Serbia,Nikola Milenković,Aleksandar Mitrović,2
3857256,Serbia,Nikola Milenković,Andrija Živković,9
3857256,Serbia,Nikola Milenković,Dušan Tadić,1
3857256,Serbia,Nikola Milenković,Dušan Vlahović,1
3857256,Serbia,Nikola Milenković,Filip Kostić,1
3857256,Serbia,Nikola Milenković,Luka Jović,1
3857256,Serbia,Nikola Milenković,Milos Veljkovic,2
3857256,Serbia,Nikola Milenković,Nemanja Gudelj,2
3857256,Serbia,Nikola Milenković,Nemanja Maksimović,1
3857256,Serbia,Nikola Milenković,Saša Lukić,17
3857256,Serbia,Nikola Milenković,Sergej Milinković-Savić,2
3857256,Serbia,Nikola Milenković,Strahinja Pavlović,5
3857256,Serbia,Nikola Milenković,Vanja Milinković Savić,7
3857256,Serbia,Vanja Milinković Savić,Aleksandar Mitrović,4
3857256,Serbia,Vanja Milinković Savić,Andrija Živković,2
3857256,Serbia,Vanja Milinković Savić,Milos Veljkovic,8
3857256,Serbia,Vanja Milinković Savić,Nemanja Gudelj,3
3857256,Serbia,Vanja Milinković Savić,Nemanja Radonjić,1
3857256,Serbia,Vanja Milinković Savić,Nikola Milenković,3
3857256,Serbia,Vanja Milinković Savić,Sergej Milinković-Savić,1
3857256,Serbia,Vanja Milinković Savić,Strahinja Pavlović,8
3857256,Serbia,Luka Jović,Dušan Tadić,3
3857256,Serbia,Luka Jović,Nikola Milenković,2
3857256,Serbia,Luka Jović,Strahinja Pavlović,2
3857256,Serbia,Filip Đuričić,Nemanja Gudelj,1
3857256,Serbia,Filip Đuričić,Strahinja Pavlović,1
3857256,Serbia,Nemanja Gudelj,Dušan Tadić,2
3857256,Serbia,Nemanja Gudelj,Nemanja Maksimović,4
3857256,Serbia,Nemanja Gudelj,Nemanja Radonjić,1
3857256,Serbia,Nemanja Gudelj,Nikola Milenković,4
3857256,Serbia,Nemanja Gudelj,Sergej Milinković-Savić,1
3857256,Serbia,Nemanja Gudelj,Strahinja Pavlović,5
3857256,Serbia,Nemanja Radonjić,Filip Đuričić,1
3857256,Serbia,Nemanja Radonjić,Luka Jović,1
3857256,Serbia,Nemanja Radonjić,Nikola Milenković,2
3857256,Serbia,Nemanja Radonjić,Vanja Milinković Savić,1
3857256,Switzerland,Breel-Donald Embolo,Djibril Sow,4
3857256,Switzerland,Breel-Donald Embolo,Edimilson Fernandes,2
3857256,Switzerland,Breel-Donald Embolo,Granit Xhaka,4
3857256,Switzerland,Breel-Donald Embolo,Remo Freuler,1
3857256,Switzerland,Breel-Donald Embolo,Ruben Vargas,1
3857256,Switzerland,Breel-Donald Embolo,Silvan Widmer,1
3857256,Switzerland,Breel-Donald Embolo,Xherdan Shaqiri,1
3857256,Switzerland,Djibril Sow,Breel-Donald Embolo,1
3857256,Switzerland,Djibril Sow,Fabian Lukas Schär,2
3857256,Switzerland,Djibril Sow,Granit Xhaka,4
3857256,Switzerland,Djibril Sow,Ricardo Iván Rodríguez Araya,2
3857256,Switzerland,Djibril Sow,Ruben Vargas,4
3857256,Switzerland,Djibril Sow,Silvan Widmer,4
3857256,Switzerland,Djibril Sow,Xherdan Shaqiri,6
3857256,Switzerland,Edimilson Fernandes,Breel-Donald Embolo,2
3857256,Switzerland,Edimilson Fernandes,Christian Fassnacht,1
3857256,Switzerland,Edimilson Fernandes,Denis Lemi Zakaria Lako Lado,1
3857256,Switzerland,Edimilson Fernandes,Remo Freuler,2
3857256,Switzerland,Edimilson Fernandes,Ricardo Iván Rodríguez Araya,1
3857256,Switzerland,Edimilson Fernandes,Silvan Widmer,6
3857256,Switzerland,Granit Xhaka,Breel-Donald Embolo,4
3857256,Switzerland,Granit Xhaka,Christian Fassnacht,2
3857256,Switzerland,Granit Xhaka,Denis Lemi Zakaria Lako Lado,2
3857256,Switzerland,Granit Xhaka,Djibril Sow,3
3857256,Switzerland,Granit Xhaka,Edimilson Fernandes,1
3857256,Switzerland,Granit Xhaka,Fabian Lukas Schär,2
3857256,Switzerland,Granit Xhaka,Gregor Kobel,1
3857256,Switzerland,Granit Xhaka,Manuel Obafemi Akanji,7
3857256,Switzerland,Granit Xhaka,Noah Okafor,1
3857256,Switzerland,Granit Xhaka,Remo Freuler,1
3857256,Switzerland,Granit Xhaka,Ricardo Iván Rodríguez Araya,11
3857256,Switzerland,Granit Xhaka,Ruben Vargas,10
3857256,Switzerland,Granit Xhaka,Silvan Widmer,5
3857256,Switzerland,Granit Xhaka,Xherdan Shaqiri,2
3857256,Switzerland,Remo Freuler,Breel-Donald Embolo,1
3857256,Switzerland,Remo Freuler,Christian Fassnacht,1
3857256,Switzerland,Remo Freuler,Djibril Sow,1
3857256,Switzerland,Remo Freuler,Granit Xhaka,2
3857256,Switzerland,Remo Freuler,Manuel Obafemi Akanji,1
3857256,Switzerland,Remo Freuler,Ruben Vargas,1
3857256,Switzerland,Remo Freuler,Silvan Widmer,5
3857256,Switzerland,Remo Freuler,Xherdan Shaqiri,2
3857256,Switzerland,Ruben Vargas,Breel-Donald Embolo,2
3857256,Switzerland,Ruben Vargas,Denis Lemi Zakaria Lako Lado,1
3857256,Switzerland,Ruben Vargas,Djibril Sow,1
3857256,Switzerland,Ruben Vargas,Granit Xhaka,3
3857256,Switzerland,Ruben Vargas,Manuel Obafemi Akanji,2
3857256,Switzerland,Ruben Vargas,Remo Freuler,2
3857256,Switzerland,Ruben Vargas,Ricardo Iván Rodríguez Araya,6
3857256,Switzerland,Silvan Widmer,Breel-Donald Embolo,6
3857256,Switzerland,Silvan Widmer,Denis Lemi Zakaria Lako Lado,1
3857256,Switzerland,Silvan Widmer,Djibril Sow,1
3857256,Switzerland,Silvan Widmer,Edimilson Fernandes,6
3857256,Switzerland,Silvan Widmer,Fabian Lukas Schär,12
3857256,Switzerland,Silvan Widmer,Granit Xhaka,3
3857256,Switzerland,Silvan Widmer,Manuel Obafemi Akanji,3
3857256,Switzerland,Silvan Widmer,Remo Freuler,7
3857256,Switzerland,Silvan Widmer,Xherdan Shaqiri,11
3857256,Switzerland,Xherdan Shaqiri,Breel-Donald Embolo,1
3857256,Switzerland,Xherdan Shaqiri,Djibril Sow,3
3857256,Switzerland,Xherdan Shaqiri,Fabian Lukas Schär,2
3857256,Switzerland,Xherdan Shaqiri,Manuel Obafemi Akanji,1
3857256,Switzerland,Xherdan Shaqiri,Remo Freuler,1
3857256,Switzerland,Xherdan Shaqiri,Ruben Vargas,1
3857256,Switzerland,Xherdan Shaqiri,Silvan Widmer,7
3857256,Switzerland,Christian Fassnacht,Edimilson Fernandes,1
3857256,Switzerland,Christian Fassnacht,Granit Xhaka,3
3857256,Switzerland,Christian Fassnacht,Remo Freuler,3
3857256,Switzerland,Christian Fassnacht,Ricardo Iván Rodríguez Araya,1
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Breel-Donald Embolo,2
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Christian Fassnacht,3
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Djibril Sow,2
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Fabian Lukas Schär,1
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Granit Xhaka,5
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Manuel Obafemi Akanji,11
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Remo Freuler,1
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Ruben Vargas,3
3857256,Switzerland,Ricardo Iván Rodríguez Araya,Xherdan Shaqiri,3
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Breel-Donald Embolo,3
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Edimilson Fernandes,1
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Granit Xhaka,1
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Manuel Obafemi Akanji,1
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Ricardo Iván Rodríguez Araya,1
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,Ruben Vargas,1
3857256,Switzerland,Manuel Obafemi Akanji,Djibril Sow,3
3857256,Switzerland,Manuel Obafemi Akanji,Fabian Lukas Schär,7
3857256,Switzerland,Manuel Obafemi Akanji,Granit Xhaka,13
3857256,Switzerland,Manuel Obafemi Akanji,Gregor Kobel,3
3857256,Switzerland,Manuel Obafemi Akanji,Remo Freuler,2
3857256,Switzerland,Manuel Obafemi Akanji,Ricardo Iván Rodríguez Araya,8
3857256,Switzerland,Manuel Obafemi Akanji,Ruben Vargas,2
3857256,Switzerland,Manuel Obafemi Akanji,Silvan Widmer,8
3857256,Switzerland,Fabian Lukas Schär,Breel-Donald Embolo,1
3857256,Switzerland,Fabian Lukas Schär,Christian Fassnacht,1
3857256,Switzerland,Fabian Lukas Schär,Djibril Sow,4
3857256,Switzerland,Fabian Lukas Schär,Granit Xhaka,5
3857256,Switzerland,Fabian Lukas Schär,Gregor Kobel,6
3857256,Switzerland,Fabian Lukas Schär,Manuel Obafemi Akanji,6
3857256,Switzerland,Fabian Lukas Schär,Remo Freuler,1
3857256,Switzerland,Fabian Lukas Schär,Ricardo Iván Rodríguez Araya,4
3857256,Switzerland,Fabian Lukas Schär,Silvan Widmer,6
3857256,Switzerland,Fabian Lukas Schär,Xherdan Shaqiri,1
3857256,Switzerland,Gregor Kobel,Djibril Sow,1
3857256,Switzerland,Gregor Kobel,Fabian Lukas Schär,4
3857256,Switzerland,Gregor Kobel,Granit Xhaka,2
3857256,Switzerland,Gregor Kobel,Manuel Obafemi Akanji,9
3857256,Switzerland,Gregor Kobel,Ricardo Iván Rodríguez Araya,2
3857256,Switzerland,Gregor Kobel,Silvan Widmer,1
3857257,Australia,Aaron Mooy,Craig Goodwin,2
3857257,Australia,Aaron Mooy,Jackson Irvine,2
3857257,Australia,Aaron Mooy,Keanu Baccus,2
3857257,Australia,Aaron Mooy,Kye Rowles,4
3857257,Australia,Aaron Mooy,Mathew Leckie,2
3857257,Australia,Aaron Mooy,Mathew Ryan,1
3857257,Australia,Aaron Mooy,Miloš Degenek,5
3857257,Australia,Aaron Mooy,Mitchell Thomas Duke,1
3857257,Australia,Aaron Mooy,Riley McGree,4
3857257,Australia,Craig Goodwin,Aziz Eraltay Behich,8
3857257,Australia,Craig Goodwin,Jackson Irvine,1
3857257,Australia,Craig Goodwin,Mitchell Thomas Duke,2
3857257,Australia,Craig Goodwin,Riley McGree,1
3857257,Australia,Jackson Irvine,Aaron Mooy,2
3857257,Australia,Jackson Irvine,Aziz Eraltay Behich,5
3857257,Australia,Jackson Irvine,Craig Goodwin,1
3857257,Australia,Jackson Irvine,Keanu Baccus,1
3857257,Australia,Jackson Irvine,Kye Rowles,2
3857257,Australia,Jackson Irvine,Mathew Leckie,4
3857257,Australia,Jackson Irvine,Mitchell Thomas Duke,3
3857257,Australia,Jackson Irvine,Riley McGree,3
3857257,Australia,Keanu Baccus,Aaron Mooy,3
3857257,Australia,Keanu Baccus,Jamie MacLaren,1
3857257,Australia,Keanu Baccus,Mathew Leckie,2
3857257,Australia,Keanu Baccus,Mitchell Thomas Duke,1
3857257,Australia,Kye Rowles,Aaron Mooy,2
3857257,Australia,Kye Rowles,Aziz Eraltay Behich,3
3857257,Australia,Kye Rowles,Craig Goodwin,1
3857257,Australia,Kye Rowles,Harry Souttar,2
3857257,Australia,Kye Rowles,Jackson Irvine,1
3857257,Australia,Kye Rowles,Mathew Leckie,1
3857257,Australia,Kye Rowles,Mathew Ryan,8
3857257,Australia,Kye Rowles,Miloš Degenek,1
3857257,Australia,Kye Rowles,Mitchell Thomas Duke,1
3857257,Australia,Kye Rowles,Riley McGree,1
3857257,Australia,Mathew Leckie,Aaron Mooy,3
3857257,Australia,Mathew Leckie,Aziz Eraltay Behich,2
3857257,Australia,Mathew Leckie,Craig Goodwin,1
3857257,Australia,Mathew Leckie,Jackson Irvine,3
3857257,Australia,Mathew Leckie,Miloš Degenek,2
3857257,Australia,Mathew Leckie,Mitchell Thomas Duke,3
3857257,Australia,Mathew Leckie,Riley McGree,4
3857257,Australia,Mathew Ryan,Aaron Mooy,1
3857257,Australia,Mathew Ryan,Aziz Eraltay Behich,1
3857257,Australia,Mathew Ryan,Craig Goodwin,2
3857257,Australia,Mathew Ryan,Harry Souttar,3
3857257,Australia,Mathew Ryan,Kye Rowles,3
3857257,Australia,Mathew Ryan,Mathew Leckie,8
3857257,Australia,Mathew Ryan,Miloš Degenek,3
3857257,Australia,Mathew Ryan,Mitchell Thomas Duke,1
3857257,Australia,Mathew Ryan,Riley McGree,2
3857257,Australia,Miloš Degenek,Bailey Wright,1
3857257,Australia,Miloš Degenek,Craig Goodwin,1
3857257,Australia,Miloš Degenek,Harry Souttar,2
3857257,Australia,Miloš Degenek,Keanu Baccus,1
3857257,Australia,Miloš Degenek,Mathew Leckie,7
3857257,Australia,Miloš Degenek,Mathew Ryan,3
3857257,Australia,Miloš Degenek,Mitchell Thomas Duke,6
3857257,Australia,Miloš Degenek,Riley McGree,1
3857257,Australia,Mitchell Thomas Duke,Aaron Mooy,2
3857257,Australia,Mitchell Thomas Duke,Aziz Eraltay Behich,2
3857257,Australia,Mitchell Thomas Duke,Craig Goodwin,2
3857257,Australia,Mitchell Thomas Duke,Jackson Irvine,2
3857257,Australia,Mitchell Thomas Duke,Kye Rowles,1
3857257,Australia,Mitchell Thomas Duke,Mathew Leckie,3
3857257,Australia,Mitchell Thomas Duke,Riley McGree,1
3857257,Australia,Riley McGree,Aaron Mooy,1
3857257,Australia,Riley McGree,Aziz Eraltay Behich,1
3857257,Australia,Riley McGree,Craig Goodwin,1
3857257,Australia,Riley McGree,Jackson Irvine,1
3857257,Australia,Riley McGree,Mathew Leckie,3
3857257,Australia,Riley McGree,Miloš Degenek,2
3857257,Australia,Riley McGree,Mitchell Thomas Duke,2
3857257,Australia,Ajdin Hrustic,Aziz Eraltay Behich,1
3857257,Australia,Aziz Eraltay Behich,Aaron Mooy,5
3857257,Australia,Aziz Eraltay Behich,Bailey Wright,1
3857257,Australia,Aziz Eraltay Behich,Craig Goodwin,6
3857257,Australia,Aziz Eraltay Behich,Jackson Irvine,7
3857257,Australia,Aziz Eraltay Behich,Jamie MacLaren,2
3857257,Australia,Aziz Eraltay Behich,Kye Rowles,5
3857257,Australia,Aziz Eraltay Behich,Mitchell Thomas Duke,2
3857257,Australia,Aziz Eraltay Behich,Riley McGree,1
3857257,Australia,Bailey Wright,Keanu Baccus,1
3857257,Australia,Jamie MacLaren,Keanu Baccus,2
3857257,Australia,Harry Souttar,Aaron Mooy,3
3857257,Australia,Harry Souttar,Aziz Eraltay Behich,1
3857257,Australia,Harry Souttar,Jackson Irvine,2
3857257,Australia,Harry Souttar,Jamie MacLaren,1
3857257,Australia,Harry Souttar,Keanu Baccus,2
3857257,Australia,Harry Souttar,Mathew Leckie,1
3857257,Australia,Harry Souttar,Miloš Degenek,3
3857257,Australia,Harry Souttar,Mitchell Thomas Duke,1
3857257,Denmark,Alexander Hartmann Bah,Andreas Christensen,1
3857257,Denmark,Alexander Hartmann Bah,Andreas Evald Cornelius,4
3857257,Denmark,Alexander Hartmann Bah,Andreas Skov Olsen,1
3857257,Denmark,Alexander Hartmann Bah,Christian Dannemann Eriksen,3
3857257,Denmark,Alexander Hartmann Bah,Joachim Andersen,15
3857257,Denmark,Alexander Hartmann Bah,Kasper Schmeichel,1
3857257,Denmark,Alexander Hartmann Bah,Mathias Jensen,3
3857257,Denmark,Alexander Hartmann Bah,Mikkel Damsgaard,3
3857257,Denmark,Alexander Hartmann Bah,Pierre-Emile Højbjerg,2
3857257,Denmark,Andreas Christensen,Alexander Hartmann Bah,1
3857257,Denmark,Andreas Christensen,Andreas Evald Cornelius,1
3857257,Denmark,Andreas Christensen,Andreas Skov Olsen,1
3857257,Denmark,Andreas Christensen,Christian Dannemann Eriksen,14
3857257,Denmark,Andreas Christensen,Joachim Andersen,27
3857257,Denmark,Andreas Christensen,Joakim Mæhle,14
3857257,Denmark,Andreas Christensen,Kasper Dolberg,1
3857257,Denmark,Andreas Christensen,Kasper Schmeichel,8
3857257,Denmark,Andreas Christensen,Martin Braithwaite Christensen,1
3857257,Denmark,Andreas Christensen,Mathias Jensen,3
3857257,Denmark,Andreas Christensen,Mikkel Damsgaard,2
3857257,Denmark,Andreas Christensen,Pierre-Emile Højbjerg,12
3857257,Denmark,Andreas Christensen,Rasmus Nissen Kristensen,1
3857257,Denmark,Andreas Christensen,Robert Skov,3
3857257,Denmark,Andreas Evald Cornelius,Alexander Hartmann Bah,2
3857257,Denmark,Andreas Evald Cornelius,Christian Dannemann Eriksen,1
3857257,Denmark,Andreas Evald Cornelius,Jesper Lindstrøm,1
3857257,Denmark,Andreas Evald Cornelius,Kasper Dolberg,1
3857257,Denmark,Andreas Evald Cornelius,Robert Skov,3
3857257,Denmark,Andreas Skov Olsen,Christian Dannemann Eriksen,1
3857257,Denmark,Andreas Skov Olsen,Jesper Lindstrøm,1
3857257,Denmark,Andreas Skov Olsen,Joachim Andersen,4
3857257,Denmark,Andreas Skov Olsen,Kasper Dolberg,1
3857257,Denmark,Andreas Skov Olsen,Kasper Schmeichel,1
3857257,Denmark,Andreas Skov Olsen,Martin Braithwaite Christensen,2
3857257,Denmark,Andreas Skov Olsen,Mathias Jensen,3
3857257,Denmark,Andreas Skov Olsen,Mikkel Damsgaard,1
3857257,Denmark,Andreas Skov Olsen,Pierre-Emile Højbjerg,1
3857257,Denmark,Andreas Skov Olsen,Rasmus Nissen Kristensen,10
3857257,Denmark,Christian Dannemann Eriksen,Alexander Hartmann Bah,5
3857257,Denmark,Christian Dannemann Eriksen,Andreas Christensen,8
3857257,Denmark,Christian Dannemann Eriksen,Andreas Evald Cornelius,2
3857257,Denmark,Christian Dannemann Eriksen,Andreas Skov Olsen,2
3857257,Denmark,Christian Dannemann Eriksen,Jesper Lindstrøm,10
3857257,Denmark,Christian Dannemann Eriksen,Joachim Andersen,9
3857257,Denmark,Christian Dannemann Eriksen,Joakim Mæhle,11
3857257,Denmark,Christian Dannemann Eriksen,Kasper Dolberg,3
3857257,Denmark,Christian Dannemann Eriksen,Kasper Schmeichel,2
3857257,Denmark,Christian Dannemann Eriksen,Martin Braithwaite Christensen,3
3857257,Denmark,Christian Dannemann Eriksen,Mikkel Damsgaard,1
3857257,Denmark,Christian Dannemann Eriksen,Pierre-Emile Højbjerg,8
3857257,Denmark,Christian Dannemann Eriksen,Rasmus Nissen Kristensen,1
3857257,Denmark,Christian Dannemann Eriksen,Robert Skov,4
3857257,Denmark,Joachim Andersen,Alexander Hartmann Bah,15
3857257,Denmark,Joachim Andersen,Andreas Christensen,25
3857257,Denmark,Joachim Andersen,Andreas Evald Cornelius,3
3857257,Denmark,Joachim Andersen,Andreas Skov Olsen,3
3857257,Denmark,Joachim Andersen,Christian Dannemann Eriksen,3
3857257,Denmark,Joachim Andersen,Jesper Lindstrøm,4
