match_id,year,team,player_a,player_b,remaining_nodes,player_a_efficiency_damage,player_b_efficiency_damage,joint_efficiency_damage,additive_expected_efficiency_damage,interaction_effect_efficiency,player_a_progressive_capacity_damage,player_b_progressive_capacity_damage,joint_progressive_capacity_damage,additive_expected_progressive_damage,interaction_effect_progressive
3857254,2022,Denmark,Andreas Skov Olsen,Mikkel Damsgaard,13,0.0008594757198109,0.0008594757198109,-0.00021486892995272808,0.0017189514396218,-0.001933820369574528,0.1366459627329192,0.124223602484472,0.2546583850931677,0.26086956521739124,-0.006211180124223559
3857254,2022,Denmark,Andreas Skov Olsen,Pierre-Emile Højbjerg,13,0.0008594757198109,0.0201976794155564,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1366459627329192,0.2111801242236025,0.32298136645962733,0.34782608695652173,-0.0248447204968944
3857254,2022,Denmark,Andreas Skov Olsen,Rasmus Nissen Kristensen,13,0.0008594757198109,-0.0055865921787709,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.1366459627329192,0.1925465838509316,0.2670807453416149,0.3291925465838508,-0.062111801242235865
3857254,2022,Denmark,Andreas Skov Olsen,Simon Thorup Kjær,13,0.0008594757198109,0.0008594757198109,-0.00021486892995272808,0.0017189514396218,-0.001933820369574528,0.1366459627329192,0.1180124223602484,0.2484472049689441,0.2546583850931676,-0.006211180124223531
3857254,2022,Denmark,Andreas Skov Olsen,Thomas Delaney,13,0.0008594757198109,-0.0055865921787709,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.1366459627329192,0.1118012422360248,0.2484472049689441,0.248447204968944,8.326672684688674e-17
3857254,2022,Denmark,Christian Dannemann Eriksen,Jesper Lindstrøm,13,0.0266437473141382,-0.0378169316716802,-0.015255694026643824,-0.011173184357542002,-0.004082509669101822,0.217391304347826,0.0248447204968944,0.2360248447204969,0.2422360248447204,-0.006211180124223503
3857254,2022,Denmark,Christian Dannemann Eriksen,Joachim Andersen,13,0.0266437473141382,0.0266437473141382,0.06245523563959322,0.0532874946282764,0.009167741011316823,0.217391304347826,0.1428571428571428,0.32919254658385094,0.3602484472049688,-0.03105590062111785
3857254,2022,Denmark,Christian Dannemann Eriksen,Joakim Mæhle,13,0.0266437473141382,0.0201976794155564,0.05242801890846578,0.0468414267296946,0.00558659217877118,0.217391304347826,0.2298136645962732,0.42857142857142855,0.4472049689440992,-0.018633540372670676
3857254,2022,Denmark,Christian Dannemann Eriksen,Kasper Dolberg,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.217391304347826,0.0869565217391304,0.30434782608695654,0.30434782608695643,1.1102230246251565e-16
3857254,2022,Denmark,Christian Dannemann Eriksen,Kasper Schmeichel,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.217391304347826,0.0745341614906832,0.2795031055900621,0.2919254658385092,-0.012422360248447117
