match_id,year,team,total_players,eligible_players,targeted_player,targeted_efficiency_damage,targeted_progressive_capacity_damage,targeted_pass_involvement,targeted_betweenness,targeted_pass_involvement_rank,eligible_efficiency_damage_mean,eligible_efficiency_damage_std,eligible_progressive_damage_mean,targeted_excess_efficiency_damage,targeted_standardized_gap,targeted_to_random_ratio,targeted_damage_percentile,top1_top2_gap
3857300,2022,Saudi Arabia,15,13,Salem Mohammed Al Dawsari,0.1133354350567469,0.173076923076923,38,0.3445491016919588,5,0.014029003783102333,0.03347677506911462,0.1523668639053254,0.09930643127364457,2.9664276522640263,8.078651685393176,100.0,0.0898486759142499
3857301,2022,Qatar,15,15,Akram Hassan Afif,0.0266437473141382,0.2589285714285714,78,0.075,3,-5.458596537740353e-17,0.018957236785657673,0.13333333333333328,0.026643747314138256,1.4054657656803604,,100.0,0.0
3857301,2022,Senegal,16,16,Youssouf Sabaly,0.0352250489236787,0.373134328358209,135,0.1081632653061224,1,0.0004892367906066679,0.016940596568669967,0.12499999999999997,0.03473581213307203,2.0504479870155596,71.99999999999716,100.0,0.013698630136985898
3869117,2022,Netherlands,15,14,Andries Noppert,0.0831241694965305,0.1203703703703703,41,0.1234170591313448,9,0.010039864166543556,0.023152179506623828,0.14219576719576715,0.07308430532998694,3.1566922375095423,8.279411764705959,100.0,0.057581573896353495
3869117,2022,United States,16,15,Tyler Adams,0.1111111111111111,0.2481751824817518,140,0.1462169312169312,1,0.008754208754208672,0.03072143708507872,0.13284671532846712,0.10235690235690244,3.3317745544728044,12.69230769230781,100.0,0.0865800865800867
3869118,2022,England,16,15,Declan Rice,0.0331157843848198,0.1142857142857142,99,0.2318688586545729,5,0.0023044073805494596,0.01650652570027923,0.13285714285714284,0.030811377004270342,1.8666179403064282,14.37062937062965,100.0,0.007735073724921503
3869118,2022,Senegal,16,16,Abdou Diallo,0.0238095238095238,0.2555555555555555,87,0.1917051467051466,2,6.917209860457518e-17,0.015029025205895911,0.12499999999999996,0.023809523809523732,1.5842360687626778,,100.0,0.0
3869151,2022,Argentina,16,16,Enzo Fernandez,0.0248132980004819,0.1587301587301587,180,0.1247619047619047,1,0.0001204529029150813,0.017927260923772333,0.12499999999999994,0.02469284509756682,1.37739084640772,205.99999999979372,100.0,0.005781739339918001
3869151,2022,Australia,16,15,Aaron Mooy,0.0319096710849285,0.2129629629629629,98,0.0111111111111111,3,0.003240058910161992,0.015656924379225366,0.132716049382716,0.02866961217476651,1.8311139199731483,9.848484848484786,100.0,0.001963672066764701
3869152,2022,France,15,15,Dayotchanculle Upamecano,0.0233362143474502,0.1968503937007874,101,0.1174123495552067,5,0.000144050705848401,0.015808867667322302,0.1333333333333333,0.0231921636416018,1.4670350925601794,162.00000000006415,100.0,0.008643042350907501
3869152,2022,Poland,16,16,Jakub Piotr Kiwior,0.0296878964729764,0.2752293577981651,136,0.1759523809523809,1,0.0003806140573458937,0.017328508996615737,0.12499999999999994,0.029307282415630506,1.6912754825792702,77.9999999999913,100.0,0.0
3869219,2022,Croatia,17,17,Josip Juranović,0.0278518518518517,0.3043478260869565,158,0.1075,3,-7.020527949835548e-17,0.01711351594452576,0.11764705882352937,0.02785185185185177,1.6274768985014427,,100.0,0.0
3869219,2022,Japan,16,16,Hidemasa Morita,0.0212164073550212,0.1724137931034483,90,0.1527891156462585,4,1.2034644114589099e-17,0.015168041435309157,0.12499999999999997,0.02121640735502119,1.3987572123604732,,100.0,0.0
3869220,2022,Morocco,16,15,Sofyan Amrabat,0.0326530612244896,0.0898876404494382,50,0.116130007558579,4,0.0031292517006802664,0.01753783188497629,0.1325842696629213,0.02952380952380933,1.6834355419440858,10.434782608695608,100.0,0.004081632653061197
3869220,2022,Spain,17,17,Rodrigo Hernández Cascante,0.0307692307692307,0.2454545454545454,394,0.065704365079365,1,2.0408511482080083e-19,0.017851492760800548,0.11764705882352938,0.0307692307692307,1.7236222864675916,,100.0,0.0
3869253,2022,Brazil,16,16,Carlos Henrique Casimiro,0.0245310245310244,0.2071428571428571,126,0.0134920634920634,4,-7.502679033599691e-17,0.01651590641018697,0.12499999999999993,0.024531024531024476,1.4852968963237645,,100.0,0.0
3869253,2022,South Korea,15,15,Hee-Chan Hwang,0.0180032733224223,0.2833333333333333,99,0.0693354264782836,3,4.6027996229251284e-17,0.012769628915161379,0.1333333333333333,0.018003273322422256,1.4098509394464056,,100.0,0.0
3869254,2022,Portugal,16,16,Raphaël Adelino José Guerreiro,0.0242050308495489,0.2211538461538461,74,0.0757658214801072,4,0.000474608448030313,0.017643692734163302,0.12499999999999997,0.023730422401518587,1.3449804844747502,51.00000000000619,100.0,0.0018984337921213977
3869254,2022,Switzerland,16,16,Granit Xhaka,0.0277185501066098,0.247787610619469,125,0.0015873015873015,1,1.8214596497756474e-17,0.015940057918980642,0.12499999999999997,0.02771855010660978,1.7389240520640699,,100.0,0.0
3869321,2022,Argentina,17,17,Alexis Mac Allister,0.0278518518518517,0.1716417910447761,89,0.1958333333333333,4,-6.489906651301467e-17,0.013725907937067185,0.11764705882352937,0.027851851851851767,2.0291445913488237,,100.0,0.005037037037037
3869321,2022,Netherlands,16,15,Andries Noppert,0.0871985157699444,0.2233502538071066,76,0.0920238095238095,5,0.008781694495980262,0.023676713172346882,0.13299492385786796,0.07841682127396414,3.311980877715355,9.92957746478868,100.0,0.0686456400742115
3869354,2022,England,14,13,Jude Bellingham,0.0355555555555555,0.1896551724137931,75,0.3305250305250304,6,0.0032478632478632015,0.019968929038965844,0.153183023872679,0.0323076923076923,1.6178980978223487,10.94736842105277,100.0,0.007777777777777901
3869354,2022,France,12,11,Hugo Lloris,0.0999999999999999,0.1034482758620689,22,0.2078787878787878,10,0.016322314049586707,0.027479727207844067,0.18077324973876693,0.0836776859504132,3.0450697460536458,6.126582278481032,100.0,0.0852272727272727
3869420,2022,Brazil,16,15,Neymar da Silva Santos Junior,0.0281827016520893,0.2312138728323699,119,0.013095238095238,5,0.002397149335924826,0.017947044709484418,0.13294797687861268,0.025785552316164473,1.4367575683665437,11.756756756756811,100.0,0.0019436345966956994
3869420,2022,Croatia,15,14,Marcelo Brozović,0.0235002189461394,0.1264367816091954,188,0.1074175824175824,2,0.004733407010447013,0.012322110809845613,0.14244663382594414,0.018766811935692386,1.5230192477004287,4.9647577092509705,100.0,0.006568384177492299
3869486,2022,Morocco,14,13,Yassine Bounou,0.1150341685649202,0.2388059701492537,35,0.1607905982905983,5,0.011593948951580085,0.032169870655670015,0.15154994259471868,0.10344021961334011,3.215437846191916,9.921914357682482,100.0,0.0983295368261197
3869486,2022,Portugal,16,16,Bernardo Mota Veiga de Carvalho e Silva,0.0262390670553936,0.2392638036809816,172,0.0484126984126984,2,-5.637851296924623e-18,0.01662063301893784,0.12499999999999997,0.026239067055393608,1.5787044347526569,,100.0,0.0
3869519,2022,Argentina,16,16,Alexis Mac Allister,0.0252689517137853,0.2151898734177215,70,0.061156462585034,3,0.0007505629221916557,0.017093510985777983,0.12499999999999996,0.024518388791593643,1.4343682121240775,33.666666666666075,100.0,0.0
3869519,2022,Croatia,16,16,Mateo Kovačić,0.0252100840336133,0.237037037037037,169,0.0287301587301587,1,-2.5370330836160804e-17,0.014953891109287494,0.12499999999999996,0.025210084033613325,1.6858544608470474,,100.0,0.005602240896358499
3869552,2022,France,13,13,Antoine Griezmann,0.0267379679144384,0.2183908045977011,50,0.2449494949494949,6,-2.9890619893754213e-17,0.01911811450010032,0.1538461538461538,0.026737967914438433,1.3985672025501326,,100.0,0.008689839572192503
3869552,2022,Morocco,16,15,Sofyan Amrabat,0.0396825396825396,0.2767295597484276,139,0.1486848072562358,3,0.0026455026455026944,0.018409543304451603,0.1324947589098532,0.0370370370370369,2.0118389915778625,14.999999999999691,100.0,0.015873015873015796
3869684,2022,Croatia,14,14,Joško Gvardiol,0.0179324894514768,0.1954887218045112,122,0.0064102564102564,3,3.568574007723718e-17,0.01521329652094508,0.14285714285714282,0.017932489451476765,1.1787379169786119,,100.0,0.0
3869684,2022,Morocco,16,16,Yahia Attiyat allah,0.0243902439024389,0.2649572649572649,81,0.022089947089947,4,-2.47198095326695e-17,0.013349995861092636,0.12499999999999994,0.024390243902438925,1.8269851284015826,,100.0,0.005574912891986101
3869685,2022,Argentina,17,15,Nicolás Hernán Otamendi,0.0965408805031448,0.1463414634146341,129,0.1941716269841269,2,0.010055904961565425,0.02716451759157193,0.1317073170731707,0.08648497554157937,3.1837478891365336,9.60041695621953,100.0,0.0623689727463314
3869685,2022,France,17,16,Jules Koundé,0.032190760059612,0.1746031746031746,99,0.1563761123136123,4,0.0033718330849477757,0.01539314743640072,0.12400793650793646,0.028818926974664226,1.8721919668303242,9.546961325966876,100.0,0.011823149528067203
