match_id,year,team,removed_player,passes_sent,passes_received,total_pass_involvement,unique_passing_partners,progressive_passes_sent,progressive_passes_received,minutes_played,low_involvement_flag,original_nodes,original_edges,original_density,original_largest_component,original_largest_component_share,original_global_efficiency,original_progressive_passes,remaining_nodes,removed_edges,removed_density,removed_largest_component,removed_largest_component_share,removed_global_efficiency,progressive_passes_lost,density_damage,edge_damage,largest_component_damage,efficiency_damage,progressive_capacity_damage,_incident_edges_expected
8652,2018,Russia,Mário Figueira Fernandes,38,31,69,12,11,14,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,20,0.5439560439560439,14,1.0,0.8626373626373627,25,0.04007756948933425,0.16806722689075632,0.0,0.010088272383354314,0.26595744680851063,20
8652,2018,Russia,Artem Dzyuba,12,18,30,9,4,15,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,11,0.5934065934065934,14,1.0,0.8791208791208791,19,-0.04718810601163545,0.09243697478991597,0.0,-0.008827238335435025,0.20212765957446807,11
8652,2018,Russia,Roman Zobnin,27,23,50,14,4,6,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,25,0.5164835164835165,14,1.0,0.8516483516483516,10,0.08855850032320609,0.21008403361344538,0.0,0.022698612862547336,0.10638297872340426,25
8652,2018,Russia,Denis Cheryshev,8,14,22,7,3,6,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,11,0.5934065934065934,14,1.0,0.8901098901098901,9,-0.04718810601163545,0.09243697478991597,0.0,-0.02143757881462792,0.09574468085106383,11
8652,2018,Russia,Fedor Kudryashov,29,19,48,12,14,10,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,20,0.5439560439560439,14,1.0,0.8626373626373627,24,0.04007756948933425,0.16806722689075632,0.0,0.010088272383354314,0.2553191489361702,20
8652,2018,Russia,Sergei Ignashevich,33,23,56,12,19,0,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,17,0.5604395604395604,14,1.0,0.8626373626373627,19,0.01098901098901095,0.14285714285714285,0.0,0.010088272383354314,0.20212765957446807,17
8652,2018,Russia,Ilya Kutepov,28,24,52,12,11,3,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,18,0.554945054945055,14,1.0,0.8626373626373627,14,0.020685197155785318,0.15126050420168066,0.0,0.010088272383354314,0.14893617021276595,18
8652,2018,Russia,Igor Akinfeev,10,12,22,11,9,0,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,15,0.5714285714285714,14,1.0,0.8681318681318682,9,-0.008403361344537785,0.12605042016806722,0.0,0.003783102143757868,0.09574468085106383,15
8652,2018,Russia,Aleksandr Erokhin,6,13,19,9,1,5,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,12,0.5879120879120879,14,1.0,0.8791208791208791,6,-0.03749191984486108,0.10084033613445378,0.0,-0.008827238335435025,0.06382978723404255,12
8652,2018,Russia,Fyodor Smolov,10,13,23,10,1,6,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,15,0.5714285714285714,14,1.0,0.8736263736263736,7,-0.008403361344537785,0.12605042016806722,0.0,-0.0025220680958385785,0.07446808510638298,15
